HTTP Code,Download Time,Download Size,URL
07/22/2014 05:08:17 AM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:08:17 AM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:08:17 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:08:17 AM,200,0.364,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:08:47 AM,200,0.038,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:08:47 AM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:08:47 AM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:08:47 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:08:47 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:08:47 AM,200,0.312,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:09:18 AM,200,0.037,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:09:18 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:09:18 AM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:09:18 AM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:09:18 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:09:18 AM,200,0.261,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:09:48 AM,200,0.034,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:09:48 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:09:48 AM,200,0.029,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:09:48 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:09:48 AM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:09:48 AM,200,0.390,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:10:19 AM,200,0.039,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:10:19 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:10:19 AM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:10:19 AM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:10:19 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:10:19 AM,200,0.264,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:10:50 AM,200,0.031,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:10:50 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:10:50 AM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:10:50 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:10:50 AM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:10:50 AM,200,0.342,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:11:20 AM,200,0.037,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:11:20 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:11:20 AM,200,0.024,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:11:20 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:11:20 AM,200,0.027,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:11:20 AM,200,0.299,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:11:51 AM,200,0.029,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:11:51 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:11:51 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:11:51 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:11:51 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:11:51 AM,200,0.393,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:12:21 AM,200,0.038,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:12:21 AM,200,0.025,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:12:21 AM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:12:21 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:12:21 AM,200,0.027,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:12:21 AM,200,0.249,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:12:52 AM,200,0.523,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:12:52 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:12:52 AM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:12:52 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:12:52 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:12:52 AM,200,0.258,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:13:23 AM,200,0.037,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:13:23 AM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:13:23 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:13:23 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:13:23 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:13:23 AM,200,0.321,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:13:53 AM,200,0.045,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:13:53 AM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:13:53 AM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:13:53 AM,200,0.031,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:13:53 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:13:53 AM,200,0.246,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:14:24 AM,200,0.044,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:14:24 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:14:24 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:14:24 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:14:24 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:14:24 AM,200,0.412,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:14:54 AM,200,0.048,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:14:54 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:14:54 AM,200,0.024,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:14:54 AM,200,0.022,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:14:54 AM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:14:54 AM,200,0.251,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:15:25 AM,200,0.035,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:15:25 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:15:25 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:15:25 AM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:15:25 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:15:25 AM,200,0.338,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:15:55 AM,200,0.040,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:15:55 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:15:55 AM,200,0.029,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:15:55 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:15:55 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:15:55 AM,200,0.330,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:16:26 AM,200,0.029,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:16:26 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:16:26 AM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:16:26 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:16:26 AM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:16:26 AM,200,0.304,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:16:56 AM,200,0.035,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:16:56 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:16:56 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:16:56 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:16:56 AM,200,0.028,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:16:56 AM,200,0.261,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:17:27 AM,200,0.033,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:17:27 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:17:27 AM,200,0.029,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:17:27 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:17:27 AM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:17:27 AM,200,0.268,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:17:57 AM,200,0.510,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:17:57 AM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:17:57 AM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:17:57 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:17:57 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:17:57 AM,200,0.373,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:18:28 AM,200,0.037,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:18:28 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:18:28 AM,200,0.022,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:18:28 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:18:28 AM,200,0.027,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:18:28 AM,200,0.385,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:18:59 AM,200,0.047,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:18:59 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:18:59 AM,200,0.024,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:18:59 AM,200,0.029,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:18:59 AM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:18:59 AM,200,0.455,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:19:29 AM,200,0.045,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:19:29 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:19:29 AM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:19:29 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:19:29 AM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:19:29 AM,200,0.366,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:20:00 AM,200,0.050,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:20:00 AM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:20:00 AM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:20:00 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:20:00 AM,200,0.027,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:20:00 AM,200,0.347,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:20:31 AM,200,0.042,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:20:31 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:20:31 AM,200,0.029,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:20:31 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:20:31 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:20:31 AM,200,0.313,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:21:01 AM,200,0.046,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:21:01 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:21:01 AM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:21:01 AM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:21:01 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:21:01 AM,200,0.424,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:21:32 AM,200,0.045,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:21:32 AM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:21:32 AM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:21:32 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:21:32 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:21:32 AM,200,0.419,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:22:02 AM,200,0.057,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:22:02 AM,200,0.036,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:22:02 AM,200,0.032,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:22:02 AM,200,0.023,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:22:02 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:22:02 AM,200,0.322,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:22:33 AM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:22:33 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:22:33 AM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:22:33 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:22:33 AM,200,0.029,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:22:33 AM,200,0.330,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:23:04 AM,200,0.535,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:23:04 AM,200,0.025,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:23:04 AM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:23:04 AM,200,3.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:23:04 AM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:23:04 AM,200,0.373,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:23:38 AM,200,0.038,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:23:38 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:23:38 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:23:38 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:23:38 AM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:23:38 AM,200,0.321,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:24:08 AM,200,0.031,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:24:08 AM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:24:08 AM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:24:08 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:24:08 AM,200,0.027,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:24:08 AM,200,0.280,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:24:39 AM,200,0.043,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:24:39 AM,200,0.025,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:24:39 AM,200,0.024,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:24:39 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:24:39 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:24:39 AM,200,0.316,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:25:09 AM,200,0.040,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:25:09 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:25:09 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:25:09 AM,200,0.023,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:25:09 AM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:25:09 AM,200,0.308,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:25:40 AM,200,0.031,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:25:40 AM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:25:40 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:25:40 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:25:40 AM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:25:40 AM,200,0.327,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:26:10 AM,200,0.047,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:26:10 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:26:10 AM,200,0.031,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/22/2014 05:26:10 AM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/22/2014 05:26:10 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/22/2014 05:26:10 AM,200,0.344,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/22/2014 05:26:41 AM,200,0.046,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/22/2014 05:26:41 AM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/22/2014 05:26:41 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
